,scenario,version,modified function,value,input,time,# loops,time in ms
5161,branching,compiled,case distribution,9,100,1029.6337753534317,100,1029.6337753534317
5162,branching,compiled,case distribution,9,100,1071.9589944928885,100,1071.9589944928885
5163,branching,compiled,case distribution,9,100,1048.211520537734,100,1048.211520537734
5164,branching,compiled,case distribution,9,100,1066.350307315588,100,1066.350307315588
5165,branching,compiled,case distribution,9,100,1064.8466795682907,100,1064.8466795682907
5166,branching,compiled,case distribution,9,100,988.9868516474962,100,988.9868516474962
5167,branching,compiled,case distribution,9,100,990.3984498232604,100,990.3984498232604
5168,branching,compiled,case distribution,9,100,1017.6072549074888,100,1017.6072549074888
5169,branching,compiled,case distribution,9,100,994.981886819005,100,994.981886819005
5170,branching,compiled,case distribution,9,100,1004.5043919235468,100,1004.5043919235468
5171,branching,compiled,case distribution,9,100,963.9529250562192,100,963.9529250562192
5172,branching,compiled,case distribution,9,100,1092.3905447125435,100,1092.3905447125435
5173,branching,compiled,case distribution,9,100,1108.7689325213432,100,1108.7689325213432
5174,branching,compiled,case distribution,9,100,1006.6067222505808,100,1006.6067222505808
5175,branching,compiled,case distribution,9,100,996.7712629586458,100,996.7712629586458
5176,branching,compiled,case distribution,9,100,1030.5087380111215,100,1030.5087380111215
5177,branching,compiled,case distribution,9,100,1144.7188574820757,100,1144.7188574820757
5178,branching,compiled,case distribution,9,100,1016.3540188223124,100,1016.3540188223124
5179,branching,compiled,case distribution,9,100,941.2440247833728,100,941.2440247833728
5180,branching,compiled,case distribution,9,100,1002.1670907735823,100,1002.1670907735823
5181,branching,compiled,case distribution,9,100,1130.6356843560934,100,1130.6356843560934
5182,branching,compiled,case distribution,9,100,1064.4709430634975,100,1064.4709430634975
5183,branching,compiled,case distribution,9,100,1082.1591261774302,100,1082.1591261774302
5184,branching,compiled,case distribution,9,100,1076.9959315657616,100,1076.9959315657616
5185,branching,compiled,case distribution,9,100,975.2280842512846,100,975.2280842512846
5186,branching,compiled,case distribution,9,100,974.1895999759436,100,974.1895999759436
5187,branching,compiled,case distribution,9,100,958.0285511910917,100,958.0285511910917
5188,branching,compiled,case distribution,9,100,1149.7710160911083,100,1149.7710160911083
5189,branching,compiled,case distribution,9,100,1202.859727665782,100,1202.859727665782
5190,branching,compiled,case distribution,9,500,6881.28880225122,500,6881.28880225122
5191,branching,compiled,case distribution,9,500,7006.263388320804,500,7006.263388320804
5192,branching,compiled,case distribution,9,500,6563.815042376518,500,6563.815042376518
5193,branching,compiled,case distribution,9,500,6360.164724290371,500,6360.164724290371
5194,branching,compiled,case distribution,9,500,6241.746883839369,500,6241.746883839369
5195,branching,compiled,case distribution,9,500,7090.986486524344,500,7090.986486524344
5196,branching,compiled,case distribution,9,500,6733.419632539153,500,6733.419632539153
5197,branching,compiled,case distribution,9,500,6556.502342224121,500,6556.502342224121
5198,branching,compiled,case distribution,9,500,7019.163385033608,500,7019.163385033608
5199,branching,compiled,case distribution,9,500,6725.894538685679,500,6725.894538685679
5200,branching,compiled,case distribution,9,500,7007.712721824646,500,7007.712721824646
5201,branching,compiled,case distribution,9,500,6851.737471297383,500,6851.737471297383
5202,branching,compiled,case distribution,9,500,6859.833201393485,500,6859.833201393485
5203,branching,compiled,case distribution,9,500,7463.390486314893,500,7463.390486314893
5204,branching,compiled,case distribution,9,500,6791.56825132668,500,6791.56825132668
5205,branching,compiled,case distribution,9,500,6978.642746806145,500,6978.642746806145
5206,branching,compiled,case distribution,9,500,6984.192036092281,500,6984.192036092281
5207,branching,compiled,case distribution,9,500,6790.170995518565,500,6790.170995518565
5208,branching,compiled,case distribution,9,500,7071.90166413784,500,7071.90166413784
5209,branching,compiled,case distribution,9,500,7051.027152687311,500,7051.027152687311
5210,branching,compiled,case distribution,9,500,7242.97796189785,500,7242.97796189785
5211,branching,compiled,case distribution,9,500,6821.797316893935,500,6821.797316893935
5212,branching,compiled,case distribution,9,500,6284.998951479793,500,6284.998951479793
5213,branching,compiled,case distribution,9,500,7064.955012872815,500,7064.955012872815
5214,branching,compiled,case distribution,9,500,6701.781369745731,500,6701.781369745731
5215,branching,compiled,case distribution,9,500,6547.489317134023,500,6547.489317134023
5216,branching,compiled,case distribution,9,500,6645.148027688265,500,6645.148027688265
5217,branching,compiled,case distribution,9,500,7190.89362770319,500,7190.89362770319
5218,branching,compiled,case distribution,9,500,6794.145844876766,500,6794.145844876766
5219,branching,compiled,case distribution,9,500,6582.04697817564,500,6582.04697817564
5220,branching,compiled,case distribution,9,1000,14214.88319709897,1000,14214.88319709897
5221,branching,compiled,case distribution,9,1000,13476.204425096512,1000,13476.204425096512
5222,branching,compiled,case distribution,9,1000,13909.329432994127,1000,13909.329432994127
5223,branching,compiled,case distribution,9,1000,14234.246281906962,1000,14234.246281906962
5224,branching,compiled,case distribution,9,1000,13410.14994122088,1000,13410.14994122088
5225,branching,compiled,case distribution,9,1000,13710.879119113088,1000,13710.879119113088
5226,branching,compiled,case distribution,9,1000,13460.242833942177,1000,13460.242833942177
5227,branching,compiled,case distribution,9,1000,13378.509061411023,1000,13378.509061411023
5228,branching,compiled,case distribution,9,1000,13566.30240380764,1000,13566.30240380764
5229,branching,compiled,case distribution,9,1000,13669.19907182455,1000,13669.19907182455
5230,branching,compiled,case distribution,9,1000,14179.845994338391,1000,14179.845994338391
5231,branching,compiled,case distribution,9,1000,13440.721744671464,1000,13440.721744671464
5232,branching,compiled,case distribution,9,1000,13103.946981951594,1000,13103.946981951594
5233,branching,compiled,case distribution,9,1000,14152.414849027991,1000,14152.414849027991
5234,branching,compiled,case distribution,9,1000,13916.688980534673,1000,13916.688980534673
5235,branching,compiled,case distribution,9,1000,13344.440633431075,1000,13344.440633431075
5236,branching,compiled,case distribution,9,1000,12908.719765022395,1000,12908.719765022395
5237,branching,compiled,case distribution,9,1000,14363.502128049731,1000,14363.502128049731
5238,branching,compiled,case distribution,9,1000,13660.949181765318,1000,13660.949181765318
5239,branching,compiled,case distribution,9,1000,14051.582369953394,1000,14051.582369953394
5240,branching,compiled,case distribution,9,1000,13771.0792273283,1000,13771.0792273283
5241,branching,compiled,case distribution,9,1000,13812.693962827325,1000,13812.693962827325
5242,branching,compiled,case distribution,9,1000,13172.784181311728,1000,13172.784181311728
5243,branching,compiled,case distribution,9,1000,13640.064660459757,1000,13640.064660459757
5244,branching,compiled,case distribution,9,1000,13522.5581638515,1000,13522.5581638515
5245,branching,compiled,case distribution,9,1000,13584.487864747643,1000,13584.487864747643
5246,branching,compiled,case distribution,9,1000,14370.459847152231,1000,14370.459847152231
5247,branching,compiled,case distribution,9,1000,13695.465926080942,1000,13695.465926080942
5248,branching,compiled,case distribution,9,1000,13219.21843290329,1000,13219.21843290329
5249,branching,compiled,case distribution,9,1000,13228.370571509004,1000,13228.370571509004
5250,branching,compiled,case block size ,150,1,38.79447653889656,1,38.79447653889656
5251,branching,compiled,case block size ,150,1,40.36993160843849,1,40.36993160843849
5252,branching,compiled,case block size ,150,1,42.99428127706051,1,42.99428127706051
5253,branching,compiled,case block size ,150,1,44.77673023939133,1,44.77673023939133
5254,branching,compiled,case block size ,150,1,43.53667609393597,1,43.53667609393597
5255,branching,compiled,case block size ,150,1,46.49867117404938,1,46.49867117404938
5256,branching,compiled,case block size ,150,1,46.25112563371658,1,46.25112563371658
5257,branching,compiled,case block size ,150,1,43.86526346206665,1,43.86526346206665
5258,branching,compiled,case block size ,150,1,45.61632312834263,1,45.61632312834263
5259,branching,compiled,case block size ,150,1,44.34538260102272,1,44.34538260102272
5260,branching,compiled,case block size ,150,1,45.68317160010338,1,45.68317160010338
5261,branching,compiled,case block size ,150,1,45.1284758746624,1,45.1284758746624
5262,branching,compiled,case block size ,150,1,41.72513820230961,1,41.72513820230961
5263,branching,compiled,case block size ,150,1,47.207022085785866,1,47.207022085785866
5264,branching,compiled,case block size ,150,1,42.28372313082218,1,42.28372313082218
5265,branching,compiled,case block size ,150,1,47.11367562413216,1,47.11367562413216
5266,branching,compiled,case block size ,150,1,43.174440041184425,1,43.174440041184425
5267,branching,compiled,case block size ,150,1,57.395314797759056,1,57.395314797759056
5268,branching,compiled,case block size ,150,1,43.58035512268543,1,43.58035512268543
5269,branching,compiled,case block size ,150,1,51.433635875582695,1,51.433635875582695
5270,branching,compiled,case block size ,150,1,42.87912882864475,1,42.87912882864475
5271,branching,compiled,case block size ,150,1,44.81074772775173,1,44.81074772775173
5272,branching,compiled,case block size ,150,1,44.55793648958206,1,44.55793648958206
5273,branching,compiled,case block size ,150,1,44.85387541353703,1,44.85387541353703
5274,branching,compiled,case block size ,150,1,45.56861333549023,1,45.56861333549023
5275,branching,compiled,case block size ,150,1,52.09831707179546,1,52.09831707179546
5276,branching,compiled,case block size ,150,1,49.69104006886482,1,49.69104006886482
5277,branching,compiled,case block size ,150,1,47.927625477314,1,47.927625477314
5278,branching,compiled,case block size ,150,1,46.870604157447815,1,46.870604157447815
5279,branching,compiled,case block size ,150,1,44.40153948962688,1,44.40153948962688
5280,branching,compiled,case block size ,150,10,118.26023273169994,10,118.26023273169994
5281,branching,compiled,case block size ,150,10,122.33727052807808,10,122.33727052807808
5282,branching,compiled,case block size ,150,10,121.43605761229992,10,121.43605761229992
5283,branching,compiled,case block size ,150,10,165.20156525075436,10,165.20156525075436
5284,branching,compiled,case block size ,150,10,125.7470976561308,10,125.7470976561308
5285,branching,compiled,case block size ,150,10,132.72733613848686,10,132.72733613848686
5286,branching,compiled,case block size ,150,10,132.70393945276737,10,132.70393945276737
5287,branching,compiled,case block size ,150,10,140.14019817113876,10,140.14019817113876
5288,branching,compiled,case block size ,150,10,136.8615347892046,10,136.8615347892046
5289,branching,compiled,case block size ,150,10,177.8623852878809,10,177.8623852878809
5290,branching,compiled,case block size ,150,10,121.68967723846436,10,121.68967723846436
5291,branching,compiled,case block size ,150,10,124.6330589056015,10,124.6330589056015
5292,branching,compiled,case block size ,150,10,121.32066674530506,10,121.32066674530506
5293,branching,compiled,case block size ,150,10,123.31794574856758,10,123.31794574856758
5294,branching,compiled,case block size ,150,10,123.56092035770416,10,123.56092035770416
5295,branching,compiled,case block size ,150,10,125.4669725894928,10,125.4669725894928
5296,branching,compiled,case block size ,150,10,125.82311779260635,10,125.82311779260635
5297,branching,compiled,case block size ,150,10,124.6455404907465,10,124.6455404907465
5298,branching,compiled,case block size ,150,10,126.24474801123142,10,126.24474801123142
5299,branching,compiled,case block size ,150,10,123.35257604718208,10,123.35257604718208
5300,branching,compiled,case block size ,150,10,120.69395184516908,10,120.69395184516908
5301,branching,compiled,case block size ,150,10,122.63747490942478,10,122.63747490942478
5302,branching,compiled,case block size ,150,10,197.62631133198735,10,197.62631133198735
5303,branching,compiled,case block size ,150,10,147.75157161056995,10,147.75157161056995
5304,branching,compiled,case block size ,150,10,151.73625200986862,10,151.73625200986862
5305,branching,compiled,case block size ,150,10,168.66585612297058,10,168.66585612297058
5306,branching,compiled,case block size ,150,10,125.07396936416626,10,125.07396936416626
5307,branching,compiled,case block size ,150,10,118.58240514993668,10,118.58240514993668
5308,branching,compiled,case block size ,150,10,124.02277626097202,10,124.02277626097202
5309,branching,compiled,case block size ,150,10,127.55895033478735,10,127.55895033478735
5310,branching,compiled,case block size ,150,100,962.2632991522552,100,962.2632991522552
5311,branching,compiled,case block size ,150,100,1075.4751954227686,100,1075.4751954227686
5312,branching,compiled,case block size ,150,100,1121.783813461661,100,1121.783813461661
5313,branching,compiled,case block size ,150,100,1147.4408488720655,100,1147.4408488720655
5314,branching,compiled,case block size ,150,100,1064.6293945610523,100,1064.6293945610523
5315,branching,compiled,case block size ,150,100,968.926528468728,100,968.926528468728
5316,branching,compiled,case block size ,150,100,1007.4365343898536,100,1007.4365343898536
5317,branching,compiled,case block size ,150,100,949.3022970855236,100,949.3022970855236
5318,branching,compiled,case block size ,150,100,1059.1363534331322,100,1059.1363534331322
5319,branching,compiled,case block size ,150,100,1099.8151134699583,100,1099.8151134699583
5320,branching,compiled,case block size ,150,100,1074.2224920541048,100,1074.2224920541048
5321,branching,compiled,case block size ,150,100,1043.479198589921,100,1043.479198589921
5322,branching,compiled,case block size ,150,100,1040.1161033660171,100,1040.1161033660171
5323,branching,compiled,case block size ,150,100,1018.3803047984838,100,1018.3803047984838
5324,branching,compiled,case block size ,150,100,977.869836613536,100,977.869836613536
5325,branching,compiled,case block size ,150,100,966.2833958864212,100,966.2833958864212
5326,branching,compiled,case block size ,150,100,972.7323353290558,100,972.7323353290558
5327,branching,compiled,case block size ,150,100,1061.267713084817,100,1061.267713084817
5328,branching,compiled,case block size ,150,100,952.7626167982816,100,952.7626167982816
5329,branching,compiled,case block size ,150,100,1059.2474546283484,100,1059.2474546283484
5330,branching,compiled,case block size ,150,100,978.8825213909148,100,978.8825213909148
5331,branching,compiled,case block size ,150,100,987.5487592071296,100,987.5487592071296
5332,branching,compiled,case block size ,150,100,951.9086237996815,100,951.9086237996815
5333,branching,compiled,case block size ,150,100,1155.4945185780523,100,1155.4945185780523
5334,branching,compiled,case block size ,150,100,1008.2262232899666,100,1008.2262232899666
5335,branching,compiled,case block size ,150,100,1082.383506000042,100,1082.383506000042
5336,branching,compiled,case block size ,150,100,1036.3720059394836,100,1036.3720059394836
5337,branching,compiled,case block size ,150,100,1080.011693760753,100,1080.011693760753
5338,branching,compiled,case block size ,150,100,1108.2430332899094,100,1108.2430332899094
5339,branching,compiled,case block size ,150,100,975.6459686905146,100,975.6459686905146
5340,branching,compiled,case block size ,150,500,4964.245418086648,500,4964.245418086648
5341,branching,compiled,case block size ,150,500,4337.043620646,500,4337.043620646
5342,branching,compiled,case block size ,150,500,5385.5861108750105,500,5385.5861108750105
5343,branching,compiled,case block size ,150,500,4351.752730086446,500,4351.752730086446
5344,branching,compiled,case block size ,150,500,5293.130520731211,500,5293.130520731211
5345,branching,compiled,case block size ,150,500,4980.901872739196,500,4980.901872739196
5346,branching,compiled,case block size ,150,500,4621.728336438537,500,4621.728336438537
5347,branching,compiled,case block size ,150,500,4379.862392321229,500,4379.862392321229
5348,branching,compiled,case block size ,150,500,5121.388668194413,500,5121.388668194413
5349,branching,compiled,case block size ,150,500,4775.388905778527,500,4775.388905778527
5350,branching,compiled,case block size ,150,500,4610.906600952148,500,4610.906600952148
5351,branching,compiled,case block size ,150,500,5238.780172541738,500,5238.780172541738
5352,branching,compiled,case block size ,150,500,4920.716919004917,500,4920.716919004917
5353,branching,compiled,case block size ,150,500,4786.073172464967,500,4786.073172464967
5354,branching,compiled,case block size ,150,500,4847.880633547902,500,4847.880633547902
5355,branching,compiled,case block size ,150,500,4736.2883277237415,500,4736.2883277237415
5356,branching,compiled,case block size ,150,500,4770.921116694808,500,4770.921116694808
5357,branching,compiled,case block size ,150,500,4478.484891355038,500,4478.484891355038
5358,branching,compiled,case block size ,150,500,4502.630373463035,500,4502.630373463035
5359,branching,compiled,case block size ,150,500,4591.78964048624,500,4591.78964048624
5360,branching,compiled,case block size ,150,500,5145.428728312254,500,5145.428728312254
5361,branching,compiled,case block size ,150,500,4893.761919811368,500,4893.761919811368
5362,branching,compiled,case block size ,150,500,4898.488963022828,500,4898.488963022828
5363,branching,compiled,case block size ,150,500,4455.597270280123,500,4455.597270280123
5364,branching,compiled,case block size ,150,500,4883.942497894168,500,4883.942497894168
5365,branching,compiled,case block size ,150,500,4808.84388461709,500,4808.84388461709
5366,branching,compiled,case block size ,150,500,5087.60860003531,500,5087.60860003531
5367,branching,compiled,case block size ,150,500,4370.543107390404,500,4370.543107390404
5368,branching,compiled,case block size ,150,500,4568.391857668757,500,4568.391857668757
5369,branching,compiled,case block size ,150,500,5046.733550727367,500,5046.733550727367
5370,branching,compiled,case block size ,150,1000,8894.321944564581,1000,8894.321944564581
5371,branching,compiled,case block size ,150,1000,9601.314859464765,1000,9601.314859464765
5372,branching,compiled,case block size ,150,1000,9033.717984333634,1000,9033.717984333634
5373,branching,compiled,case block size ,150,1000,9725.014934316278,1000,9725.014934316278
5374,branching,compiled,case block size ,150,1000,10022.592060267923,1000,10022.592060267923
5375,branching,compiled,case block size ,150,1000,9253.982225432992,1000,9253.982225432992
5376,branching,compiled,case block size ,150,1000,9539.76071998477,1000,9539.76071998477
5377,branching,compiled,case block size ,150,1000,9388.123154640198,1000,9388.123154640198
5378,branching,compiled,case block size ,150,1000,9976.373631507158,1000,9976.373631507158
5379,branching,compiled,case block size ,150,1000,8843.523815274239,1000,8843.523815274239
5380,branching,compiled,case block size ,150,1000,9529.604198411109,1000,9529.604198411109
5381,branching,compiled,case block size ,150,1000,9552.432462573051,1000,9552.432462573051
5382,branching,compiled,case block size ,150,1000,9256.48627988994,1000,9256.48627988994
5383,branching,compiled,case block size ,150,1000,9687.913527712226,1000,9687.913527712226
5384,branching,compiled,case block size ,150,1000,9608.490677550437,1000,9608.490677550437
5385,branching,compiled,case block size ,150,1000,9300.572598353028,1000,9300.572598353028
5386,branching,compiled,case block size ,150,1000,9054.730908945205,1000,9054.730908945205
5387,branching,compiled,case block size ,150,1000,8897.732343524694,1000,8897.732343524694
5388,branching,compiled,case block size ,150,1000,9195.754002779722,1000,9195.754002779722
5389,branching,compiled,case block size ,150,1000,10003.666495904326,1000,10003.666495904326
5390,branching,compiled,case block size ,150,1000,9141.259413212538,1000,9141.259413212538
5391,branching,compiled,case block size ,150,1000,8898.434219881892,1000,8898.434219881892
5392,branching,compiled,case block size ,150,1000,9532.880844548345,1000,9532.880844548345
5393,branching,compiled,case block size ,150,1000,9203.857785090804,1000,9203.857785090804
5394,branching,compiled,case block size ,150,1000,9191.30327925086,1000,9191.30327925086
5395,branching,compiled,case block size ,150,1000,8957.578087225556,1000,8957.578087225556
5396,branching,compiled,case block size ,150,1000,8882.91740603745,1000,8882.91740603745
5397,branching,compiled,case block size ,150,1000,9101.021230220796,1000,9101.021230220796
5398,branching,compiled,case block size ,150,1000,9585.3468850255,1000,9585.3468850255
5399,branching,compiled,case block size ,150,1000,9329.81987297535,1000,9329.81987297535
5400,branching,compiled,check relation,1,1,42.47227683663368,1,42.47227683663368
5401,branching,compiled,check relation,1,1,39.58598524332047,1,39.58598524332047
5402,branching,compiled,check relation,1,1,42.66906715929508,1,42.66906715929508
5403,branching,compiled,check relation,1,1,44.479453936219215,1,44.479453936219215
5404,branching,compiled,check relation,1,1,47.58993908762932,1,47.58993908762932
5405,branching,compiled,check relation,1,1,47.377729788422585,1,47.377729788422585
5406,branching,compiled,check relation,1,1,43.61475817859173,1,43.61475817859173
5407,branching,compiled,check relation,1,1,48.74786362051964,1,48.74786362051964
5408,branching,compiled,check relation,1,1,44.81716826558113,1,44.81716826558113
5409,branching,compiled,check relation,1,1,47.38479480147362,1,47.38479480147362
5410,branching,compiled,check relation,1,1,46.95568047463894,1,46.95568047463894
5411,branching,compiled,check relation,1,1,53.84511500597,1,53.84511500597
5412,branching,compiled,check relation,1,1,56.0008566826582,1,56.0008566826582
5413,branching,compiled,check relation,1,1,48.106273636221886,1,48.106273636221886
5414,branching,compiled,check relation,1,1,45.27503252029419,1,45.27503252029419
5415,branching,compiled,check relation,1,1,53.86461317539215,1,53.86461317539215
5416,branching,compiled,check relation,1,1,44.434284791350365,1,44.434284791350365
5417,branching,compiled,check relation,1,1,46.22285626828671,1,46.22285626828671
5418,branching,compiled,check relation,1,1,47.18084074556828,1,47.18084074556828
5419,branching,compiled,check relation,1,1,44.48798671364784,1,44.48798671364784
5420,branching,compiled,check relation,1,1,46.37927003204823,1,46.37927003204823
5421,branching,compiled,check relation,1,1,42.50163398683071,1,42.50163398683071
5422,branching,compiled,check relation,1,1,45.98795995116234,1,45.98795995116234
5423,branching,compiled,check relation,1,1,48.192378133535385,1,48.192378133535385
5424,branching,compiled,check relation,1,1,46.26062326133251,1,46.26062326133251
5425,branching,compiled,check relation,1,1,40.81435687839985,1,40.81435687839985
5426,branching,compiled,check relation,1,1,44.24936883151531,1,44.24936883151531
5427,branching,compiled,check relation,1,1,42.6137913018465,1,42.6137913018465
5428,branching,compiled,check relation,1,1,45.64622789621353,1,45.64622789621353
5429,branching,compiled,check relation,1,1,43.77738758921623,1,43.77738758921623
5430,branching,compiled,check relation,1,10,267.5334680825472,10,267.5334680825472
5431,branching,compiled,check relation,1,10,331.02493174374104,10,331.02493174374104
5432,branching,compiled,check relation,1,10,251.43514573574063,10,251.43514573574063
5433,branching,compiled,check relation,1,10,243.4995397925377,10,243.4995397925377
5434,branching,compiled,check relation,1,10,251.43622048199177,10,251.43622048199177
5435,branching,compiled,check relation,1,10,238.8828117400408,10,238.8828117400408
5436,branching,compiled,check relation,1,10,224.38852302730083,10,224.38852302730083
5437,branching,compiled,check relation,1,10,214.163014665246,10,214.163014665246
5438,branching,compiled,check relation,1,10,321.92540913820267,10,321.92540913820267
5439,branching,compiled,check relation,1,10,236.4259883761406,10,236.4259883761406
5440,branching,compiled,check relation,1,10,239.50634896755216,10,239.50634896755216
5441,branching,compiled,check relation,1,10,232.7493000775576,10,232.7493000775576
5442,branching,compiled,check relation,1,10,211.59197203814983,10,211.59197203814983
5443,branching,compiled,check relation,1,10,234.09542441368103,10,234.09542441368103
5444,branching,compiled,check relation,1,10,370.4204987734556,10,370.4204987734556
5445,branching,compiled,check relation,1,10,267.7136864513159,10,267.7136864513159
5446,branching,compiled,check relation,1,10,340.56280739605427,10,340.56280739605427
5447,branching,compiled,check relation,1,10,269.312109798193,10,269.312109798193
5448,branching,compiled,check relation,1,10,324.7457817196846,10,324.7457817196846
5449,branching,compiled,check relation,1,10,217.1480730175972,10,217.1480730175972
5450,branching,compiled,check relation,1,10,342.68325567245483,10,342.68325567245483
5451,branching,compiled,check relation,1,10,283.1441164016724,10,283.1441164016724
5452,branching,compiled,check relation,1,10,210.0830227136612,10,210.0830227136612
5453,branching,compiled,check relation,1,10,265.8383771777153,10,265.8383771777153
5454,branching,compiled,check relation,1,10,344.65733356773853,10,344.65733356773853
5455,branching,compiled,check relation,1,10,300.58065615594387,10,300.58065615594387
5456,branching,compiled,check relation,1,10,210.3865072131157,10,210.3865072131157
5457,branching,compiled,check relation,1,10,341.96435287594795,10,341.96435287594795
5458,branching,compiled,check relation,1,10,248.6739233136177,10,248.6739233136177
5459,branching,compiled,check relation,1,10,246.17173336446285,10,246.17173336446285
5460,branching,compiled,check relation,1,100,1884.6927601844072,100,1884.6927601844072
5461,branching,compiled,check relation,1,100,1851.2866031378508,100,1851.2866031378508
5462,branching,compiled,check relation,1,100,1970.6067778170109,100,1970.6067778170109
5463,branching,compiled,check relation,1,100,1848.4527599066496,100,1848.4527599066496
5464,branching,compiled,check relation,1,100,1967.3185516148808,100,1967.3185516148808
5465,branching,compiled,check relation,1,100,2045.3334115445612,100,2045.3334115445612
5466,branching,compiled,check relation,1,100,1968.6715248972175,100,1968.6715248972175
5467,branching,compiled,check relation,1,100,1909.5462672412395,100,1909.5462672412395
5468,branching,compiled,check relation,1,100,1852.177171036601,100,1852.177171036601
5469,branching,compiled,check relation,1,100,1925.7626552134752,100,1925.7626552134752
5470,branching,compiled,check relation,1,100,1875.915464013815,100,1875.915464013815
5471,branching,compiled,check relation,1,100,1860.07159948349,100,1860.07159948349
5472,branching,compiled,check relation,1,100,1929.8278372734785,100,1929.8278372734785
5473,branching,compiled,check relation,1,100,1935.8242098242044,100,1935.8242098242044
5474,branching,compiled,check relation,1,100,1996.6553077101707,100,1996.6553077101707
5475,branching,compiled,check relation,1,100,1852.4493053555489,100,1852.4493053555489
5476,branching,compiled,check relation,1,100,1909.690910950303,100,1909.690910950303
5477,branching,compiled,check relation,1,100,2073.058588430285,100,2073.058588430285
5478,branching,compiled,check relation,1,100,2022.5847996771336,100,2022.5847996771336
5479,branching,compiled,check relation,1,100,1900.0763185322285,100,1900.0763185322285
5480,branching,compiled,check relation,1,100,1753.7462282925844,100,1753.7462282925844
5481,branching,compiled,check relation,1,100,1847.6127963513136,100,1847.6127963513136
5482,branching,compiled,check relation,1,100,1887.5792548060415,100,1887.5792548060415
5483,branching,compiled,check relation,1,100,1909.1865345835688,100,1909.1865345835688
5484,branching,compiled,check relation,1,100,1872.0447588711977,100,1872.0447588711977
5485,branching,compiled,check relation,1,100,1865.9779839217665,100,1865.9779839217665
5486,branching,compiled,check relation,1,100,1813.852198421955,100,1813.852198421955
5487,branching,compiled,check relation,1,100,1637.0708290487528,100,1637.0708290487528
5488,branching,compiled,check relation,1,100,2013.4200938045976,100,2013.4200938045976
5489,branching,compiled,check relation,1,100,1958.851946517825,100,1958.851946517825
5490,branching,compiled,check relation,1,500,7873.531127348542,500,7873.531127348542
5491,branching,compiled,check relation,1,500,8803.587479516864,500,8803.587479516864
5492,branching,compiled,check relation,1,500,8592.162854969501,500,8592.162854969501
5493,branching,compiled,check relation,1,500,8131.478993222117,500,8131.478993222117
5494,branching,compiled,check relation,1,500,8860.907161608338,500,8860.907161608338
5495,branching,compiled,check relation,1,500,7857.294354587793,500,7857.294354587793
5496,branching,compiled,check relation,1,500,7803.698135539889,500,7803.698135539889
5497,branching,compiled,check relation,1,500,8556.550135836005,500,8556.550135836005
5498,branching,compiled,check relation,1,500,8718.964152038097,500,8718.964152038097
5499,branching,compiled,check relation,1,500,8062.121924012899,500,8062.121924012899
5500,branching,compiled,check relation,1,500,8840.473847463727,500,8840.473847463727
5501,branching,compiled,check relation,1,500,8158.2474913448095,500,8158.2474913448095
5502,branching,compiled,check relation,1,500,8605.621468275785,500,8605.621468275785
5503,branching,compiled,check relation,1,500,8487.402264028788,500,8487.402264028788
5504,branching,compiled,check relation,1,500,8270.317424088717,500,8270.317424088717
5505,branching,compiled,check relation,1,500,8557.235045358539,500,8557.235045358539
5506,branching,compiled,check relation,1,500,8306.032771244645,500,8306.032771244645
5507,branching,compiled,check relation,1,500,8613.49106952548,500,8613.49106952548
5508,branching,compiled,check relation,1,500,8578.64922657609,500,8578.64922657609
5509,branching,compiled,check relation,1,500,8737.413009628654,500,8737.413009628654
5510,branching,compiled,check relation,1,500,8240.487499162555,500,8240.487499162555
5511,branching,compiled,check relation,1,500,7869.3513832986355,500,7869.3513832986355
5512,branching,compiled,check relation,1,500,8699.891291558743,500,8699.891291558743
5513,branching,compiled,check relation,1,500,8761.195721104741,500,8761.195721104741
5514,branching,compiled,check relation,1,500,8095.605365931988,500,8095.605365931988
5515,branching,compiled,check relation,1,500,8131.655087694526,500,8131.655087694526
5516,branching,compiled,check relation,1,500,7848.11900742352,500,7848.11900742352
5517,branching,compiled,check relation,1,500,8330.031994730234,500,8330.031994730234
5518,branching,compiled,check relation,1,500,8942.600155249238,500,8942.600155249238
5519,branching,compiled,check relation,1,500,8150.680050253868,500,8150.680050253868
5520,branching,compiled,check relation,1,1000,16493.28001216054,1000,16493.28001216054
5521,branching,compiled,check relation,1,1000,15680.926157161592,1000,15680.926157161592
5522,branching,compiled,check relation,1,1000,15979.712948203089,1000,15979.712948203089
5523,branching,compiled,check relation,1,1000,16641.659762710333,1000,16641.659762710333
5524,branching,compiled,check relation,1,1000,16137.203704565763,1000,16137.203704565763
5525,branching,compiled,check relation,1,1000,16088.122485205531,1000,16088.122485205531
5526,branching,compiled,check relation,1,1000,15976.210914552212,1000,15976.210914552212
5527,branching,compiled,check relation,1,1000,16302.019346505404,1000,16302.019346505404
5528,branching,compiled,check relation,1,1000,16606.837321072817,1000,16606.837321072817
5529,branching,compiled,check relation,1,1000,15767.010532319546,1000,15767.010532319546
5530,branching,compiled,check relation,1,1000,16149.43647198379,1000,16149.43647198379
5531,branching,compiled,check relation,1,1000,17086.834374815226,1000,17086.834374815226
5532,branching,compiled,check relation,1,1000,16213.772581890224,1000,16213.772581890224
5533,branching,compiled,check relation,1,1000,15736.92286759615,1000,15736.92286759615
5534,branching,compiled,check relation,1,1000,15997.767640277743,1000,15997.767640277743
